name	chrom	pos
P004960	9	26634028
P004961	9	27182825
P004962	9	27228503
P004963	9	27351767
P004964	9	27363004
P004965	9	27369508
P004966	9	27382244
P004967	9	27386164
P004968	9	28158857
P004969	9	28166400
P004970	9	28376005
P004971	9	29198151
P004972	9	29374154
P004973	9	29383583
P004974	9	29399550
P004975	9	29711281
P004976	9	31044850
P004977	9	31343975
P004978	9	31456605
P004979	9	31539592
P004980	9	32036752
P004981	9	32877013
P004982	9	33005763
P004983	9	33074728
P004984	9	33164681
P004985	9	33217212
P004986	9	33228189
P004987	9	33841898
P004988	9	33992629
P004989	9	34113638
P004990	9	34567200
P004991	9	35007336
P004992	9	35296666
P004993	9	35740230
P004994	9	35950495
P004995	9	36009843
P004996	9	36031840
P004997	9	36457446
P004998	9	36928926
P004999	9	36959984
P005000	9	37303489
P005001	9	37334730
P005002	9	37340659
P005003	9	37400981
P005004	9	37584687
P005005	9	37961995
P005006	9	38010763
P005007	9	38058424
P005008	9	38396502
P005009	9	71039044
P005010	9	71050695
P005011	9	71079393
P005012	9	71550729
P005013	9	71693143
P005014	9	71711987
P005015	9	72667462
P005016	9	72739449
P005017	9	72790534
P005018	9	74082077
P005019	9	74248170
P005020	9	74721168
P005021	9	74878767
P005022	9	75778544
P005023	9	75951206
P005024	9	76264223
P005025	9	77817114
P005026	9	77898483
P005027	9	77989247
P005028	9	78272025
P005029	9	78580233
P005030	9	78965491
P005031	9	79278849
P005032	9	80408592
P005033	9	80446995
P005034	9	80569716
P005035	9	81021288
P005036	9	82069672
P005037	9	82637802
P005038	9	83854816
P005039	9	84204244
P005040	9	84385038
P005041	9	84475180
P005042	9	84921131
P005043	9	84958202
P005044	9	85738892
P005045	9	85814687
P005046	9	86099048
P005047	9	86139397
P005048	9	86409738
P005049	9	86690038
P005050	9	86822700
P005051	9	86913781
P005052	9	87284262
P005053	9	88073146
P005054	9	88118518
P005055	9	88692838
P005056	9	88966691
P005057	9	89447319
P005058	9	89678531
P005059	9	90303275
P005060	9	90650880
P005061	9	90780151
P005062	9	91017197
P005063	9	91268541
P005064	9	91607869
P005065	9	92237409
P005066	9	92518699
P005067	9	92684432
P005068	9	92952281
P005069	9	93032384
P005070	9	93936968
P005071	9	94448572
P005072	9	94584365
P005073	9	95598716
P005074	9	96011635
P005075	9	96144349
P005076	9	96582511
P005077	9	96988860
P005078	9	97415909
P005079	9	97618383
P005080	9	98344608
P005081	9	98585987
P005082	9	99073269
P005083	9	99605892
P005084	9	100110179
P005085	9	100329488
P005086	9	100680269
P005087	9	101465080
P005088	9	101635871
P005089	9	101638198
P005090	9	101858350
P005091	9	103404555
P005092	9	103712129
P005093	9	103951612
P005094	9	104442128
P005095	9	104540734
P005096	9	105477660
P005097	9	105501545
P005098	9	106288607
P005099	9	107735807
P005100	9	107810900
P005101	9	108651382
P005102	9	108915041
P005103	9	109039411
P005104	9	110662503
P005105	9	110875895
P005106	9	110977253
P005107	9	111554988
P005108	9	111620019
P005109	9	111670513
P005110	9	112027488
P005111	9	112296403
P005112	9	113072607
P005113	9	113240230
P005114	9	113243894
P005115	9	113728251
P005116	9	113920798
P005117	9	114004604
P005118	9	114020436
P005119	9	114185794
P005120	9	114351229
P005121	9	115085848
P005122	9	115197233
P005123	9	115361163
P005124	9	115754404
P005125	9	116124844
P005126	9	116399824
P005127	9	116907992
P005128	9	117372183
P005129	9	117376466
P005130	9	117557112
P005131	9	117691558
P005132	9	117736205
P005133	9	117808080
P005134	9	118036595
P005135	9	118714293
P005136	9	119095150
P005137	9	119445411
P005138	9	119508795
P005139	9	119687830
P005140	9	119730256
P005141	9	120236173
P005142	9	120423894
P005143	9	120891637
P005144	9	121289829
P005145	9	121622990
P005146	9	122304697
P005147	9	122354571
P005148	9	122894457
P005149	9	122899526
P005150	9	123149491
P005151	9	123615523
P005152	9	123862208
P005153	9	123967760
P005154	9	124232141
P005155	9	124376498
P005156	9	124701269
P005157	9	124818049
P005158	9	125016823
P005159	9	125033484
P005160	9	126127019
P005161	9	126134120
P005162	9	126506917
P005163	9	126744531
P005164	9	127101813
P005165	9	127205279
P005166	9	127233823
P005167	9	127335918
P005168	9	127621644
P005169	9	127661645
P005170	9	127830997
P005171	9	127864720
P005172	9	127997303
P005173	9	129697622
P005174	9	130008654
P005175	9	130070549
P005176	9	130120545
P005177	9	130303385
P005178	9	130589287
P005179	9	130844744
P005180	9	131237894
P005181	9	131264543
P005182	9	131354911
P005183	9	131512599
P005184	9	131823971
P005185	9	131834811
P005186	9	131895864
P005187	9	132038784
P005188	9	132155664
P005189	9	132443831
P005190	9	132638265
P005191	9	132859382
P005192	9	132957214
P005193	9	133019752
P005194	9	133358391
P005195	9	133393109
P005196	9	133393810
P005197	9	133567759
P005198	9	133603248
P005199	9	133610179
P005200	9	133620998
P005201	9	134287546
P005202	9	134413369
P005203	9	134658234
P005204	9	135110884
P005205	9	135881021
P005206	9	136058306
P005207	9	136112570
P005208	9	136657610
P005209	9	136810857
P005210	9	136907514
P005211	9	137132932
P005212	9	137419818
P005213	9	137684206
P005214	9	138091244
P005215	9	138375872
P005216	9	138406565
P005217	9	138460167
P005218	9	139468185
P005219	9	139512029
P005220	9	139514080
P005221	9	139763908
P005222	9	140086045
P005223	9	140310046
P005224	9	140520623
P005225	9	140599989
P005226	10	466220
P005227	10	680475
P005228	10	911291
P005229	10	1882390
P005230	10	2067391
P005231	10	2527236
P005232	10	2624963
P005233	10	2635863
P005234	10	3147192
P005235	10	3307469
P005236	10	3350441
P005237	10	3778825
P005238	10	4472578
P005239	10	4514597
P005240	10	4930520
P005241	10	5498248
P005242	10	5539626
P005243	10	5580628
P005244	10	5864304
P005245	10	6143568
P005246	10	6358104
P005247	10	6398978
P005248	10	6424490
P005249	10	7523002
P005250	10	8114747
P005251	10	8220731
P005252	10	9022264
P005253	10	9022680
P005254	10	9025038
P005255	10	9083820
P005256	10	9090225
P005257	10	9377089
P005258	10	9864392
P005259	10	10191366
P005260	10	10281161
P005261	10	10443187
P005262	10	10831412
P005263	10	10973316
P005264	10	11163783
P005265	10	11175462
P005266	10	12258705
P005267	10	12809737
P005268	10	12850236
P005269	10	13158364
P005270	10	13501202
P005271	10	14255663
P005272	10	14350730
P005273	10	15195329
P005274	10	15523017
P005275	10	15702362
P005276	10	15783765
P005277	10	15810810
P005278	10	15923531
P005279	10	16513482
P005280	10	16912622
P005281	10	17289721
P005282	10	17395500
P005283	10	17396213
P005284	10	17522699
P005285	10	17728180
P005286	10	18503192
P005287	10	18790503
P005288	10	18939258
P005289	10	19921036
P005290	10	19921120
P005291	10	20391808
P005292	10	20623776
P005293	10	20726070
P005294	10	21203132
P005295	10	22538443
P005296	10	22570419
P005297	10	22683378
P005298	10	23283229
P005299	10	23897498
P005300	10	24134003
P005301	10	24483463
P005302	10	24577447
P005303	10	24634956
P005304	10	25925814
P005305	10	26196932
P005306	10	26596798
P005307	10	26864609
P005308	10	27069902
P005309	10	27357572
P005310	10	28386052
P005311	10	28503165
P005312	10	28603464
P005313	10	28734355
P005314	10	29146064
P005315	10	29711760
P005316	10	29763588
P005317	10	30230968
P005318	10	30571179
P005319	10	30791330
P005320	10	30974763
P005321	10	31537327
P005322	10	31702041
P005323	10	31983429
P005324	10	32922749
P005325	10	32951411
P005326	10	33735135
P005327	10	33860229
P005328	10	34561923
P005329	10	34842985
P005330	10	35621132
P005331	10	36064232
P005332	10	36113550
P005333	10	36534856
P005334	10	36635409
P005335	10	36856550
P005336	10	36857180
P005337	10	36871640
P005338	10	36924314
P005339	10	36931917
P005340	10	36934712
P005341	10	37055073
P005342	10	37367894
P005343	10	37447241
P005344	10	37489953
P005345	10	37527469
P005346	10	37615627
P005347	10	37664591
P005348	10	37786255
P005349	10	37931787
P005350	10	38092975
P005351	10	38261279
P005352	10	38281614
P005353	10	38682591
P005354	10	38944217
P005355	10	39045746
P005356	10	43465021
P005357	10	43588260
P005358	10	43592131
P005359	10	43612609
P005360	10	43855480
P005361	10	44167701
P005362	10	44175712
P005363	10	44191614
P005364	10	44296893
P005365	10	44748363
P005366	10	44759531
P005367	10	44848921
P005368	10	44855927
P005369	10	45442303
P005370	10	45973920
P005371	10	49650017
P005372	10	49805368
P005373	10	49944249
P005374	10	50014328
P005375	10	50840698
P005376	10	50932371
P005377	10	51556705
P005378	10	52669902
P005379	10	52711794
P005380	10	52735178
P005381	10	53217522
P005382	10	53605397
P005383	10	53638628
P005384	10	53769608
P005385	10	53944635
P005386	10	54870710
P005387	10	56329106
P005388	10	58578720
P005389	10	58727745
P005390	10	59111369
P005391	10	59647405
P005392	10	59872752
P005393	10	59969111
P005394	10	60039877
P005395	10	60606488
P005396	10	61116678
P005397	10	61295218
P005398	10	61338267
P005399	10	61353877
P005400	10	61465327
P005401	10	61540166
P005402	10	61743189
P005403	10	62201684
P005404	10	62900602
P005405	10	62929081
P005406	10	62973487
P005407	10	63300506
P005408	10	63470350
P005409	10	63528522
P005410	10	63529023
P005411	10	63530322
P005412	10	63577644
P005413	10	63678180
P005414	10	64137067
P005415	10	64300521
P005416	10	64522498
P005417	10	64569653
P005418	10	64616367
P005419	10	65182708
P005420	10	65307948
P005421	10	65369960
P005422	10	65441036
P005423	10	65562586
P005424	10	65994428
P005425	10	66217477
P005426	10	66245097
P005427	10	66755828
P005428	10	67154059
P005429	10	67180121
P005430	10	67186972
P005431	10	67512289
P005432	10	67527000
P005433	10	67663412
P005434	10	67755810
P005435	10	68939641
P005436	10	69789384
P005437	10	70086909
P005438	10	70203234
P005439	10	70443854
P005440	10	70614102
P005441	10	70990824
P005442	10	71195614
P005443	10	71351750
P005444	10	71811137
P005445	10	71823229
P005446	10	71887884
P005447	10	72011395
P005448	10	72081023
P005449	10	72383091
P005450	10	72758344
P005451	10	72989145
P005452	10	73336025
P005453	10	73413555
P005454	10	73825952
P005455	10	73858399
P005456	10	73928530
P005457	10	74152536
P005458	10	74190704
P005459	10	74810840
P005460	10	74929933
P005461	10	75120059
P005462	10	75560091
P005463	10	75678715
P005464	10	76240488
P005465	10	76445062
P005466	10	76537811
P005467	10	76614500
P005468	10	76823164
P005469	10	76884960
P005470	10	76884968
P005471	10	76947037
P005472	10	77011119
P005473	10	77373534
P005474	10	77396891
P005475	10	77621520
P005476	10	77637866
P005477	10	77781146
P005478	10	77901849
P005479	10	77951103
P005480	10	78168852
P005481	10	78203215
P005482	10	78318879
P005483	10	78539446
P005484	10	78995938
P005485	10	79530213
P005486	10	79679689
P005487	10	79684095
P005488	10	79789536
P005489	10	80097033
P005490	10	80321977
P005491	10	80434449
P005492	10	80468900
P005493	10	81160717
P005494	10	81244527
P005495	10	82012954
P005496	10	82438888
P005497	10	82498369
P005498	10	82986860
P005499	10	83032255
P005500	10	83168722
P005501	10	83433450
P005502	10	83648746
P005503	10	83763015
P005504	10	83881385
P005505	10	84602094
P005506	10	84702253
P005507	10	85050296
P005508	10	85566077
P005509	10	85642748
P005510	10	85761914
P005511	10	85892170
P005512	10	86020263
P005513	10	86023713
P005514	10	86606281
P005515	10	86748867
P005516	10	87958310
P005517	10	88111925
P005518	10	88219942
P005519	10	88245682
P005520	10	88426350
P005521	10	88455879
P005522	10	88868671
P005523	10	89293763
P005524	10	89322267
P005525	10	89324663
P005526	10	89443310
P005527	10	89549252
P005528	10	89671563
P005529	10	89676419
P005530	10	89741806
P005531	10	89745814
P005532	10	89755075
P005533	10	89799809
P005534	10	89872203
P005535	10	90349910
P005536	10	90374057
P005537	10	90494574
P005538	10	90557191
P005539	10	90689535
P005540	10	91126771
P005541	10	91456525
P005542	10	91598850
P005543	10	92088126
P005544	10	92523623
P005545	10	92670328
P005546	10	92823350
P005547	10	92842084
P005548	10	93103314
P005549	10	93369096
P005550	10	93444262
P005551	10	93527604
P005552	10	93955851
P005553	10	94004562
P005554	10	94845856
P005555	10	94968665
P005556	10	95002077
P005557	10	95805955
P005558	10	96862419
P005559	10	96885334
P005560	10	97937125
P005561	10	97946542
P005562	10	98056598
P005563	10	98231747
P005564	10	98354183
P005565	10	98380137
P005566	10	98381191
P005567	10	98859178
P005568	10	99243326
P005569	10	99248246
P005570	10	99526507
P005571	10	100149475
P005572	10	101057399
P005573	10	101146374
P005574	10	101632915
P005575	10	101940090
P005576	10	102296061
P005577	10	102318709
P005578	10	102734778
P005579	10	102838119
P005580	10	103285805
P005581	10	104157047
P005582	10	104160959
P005583	10	104202911
P005584	10	105144942
P005585	10	105601582
P005586	10	105796819
P005587	10	105939670
P005588	10	106211916
P005589	10	106777612
P005590	10	106852463
P005591	10	107954079
P005592	10	108392226
P005593	10	108425019
P005594	10	110892869
P005595	10	110933214
P005596	10	111406513
P005597	10	112042987
P005598	10	112223286
P005599	10	112371565
P005600	10	112795171
P005601	10	112865677
P005602	10	113028531
P005603	10	113049763
P005604	10	113094605
P005605	10	113224156
P005606	10	113428915
P005607	10	113524715
P005608	10	113893978
P005609	10	113903840
P005610	10	113966486
P005611	10	114596725
P005612	10	114645254
P005613	10	114832672
P005614	10	115168922
P005615	10	115488889
P005616	10	116654574
P005617	10	116740738
P005618	10	116782216
P005619	10	117568584
P005620	10	117646515
P005621	10	117744291
P005622	10	118006158
P005623	10	118036000
P005624	10	118796012
P005625	10	118979733
P005626	10	119210375
P005627	10	119533757
P005628	10	120512839
P005629	10	120649164
P005630	10	121516884
P005631	10	121538436
P005632	10	121845256
P005633	10	122070550
P005634	10	122317332
P005635	10	122405014
P005636	10	122634716
P005637	10	123218471
P005638	10	123251854
P005639	10	123320471
P005640	10	123323962
P005641	10	123673412
P005642	10	123679684
P005643	10	123766854
P005644	10	124190121
P005645	10	124310923
P005646	10	125226727
P005647	10	125514343
P005648	10	125559844
P005649	10	126074233
P005650	10	126289540
P005651	10	126404652
P005652	10	126477209
P005653	10	126526118
P005654	10	126884629
P005655	10	126891132
P005656	10	127244035
P005657	10	127308873
P005658	10	127413555
P005659	10	127485254
P005660	10	127555116
P005661	10	127563833
P005662	10	127603764
P005663	10	127763363
P005664	10	127864296
P005665	10	127914242
P005666	10	128427689
P005667	10	128485216
P005668	10	128610167
P005669	10	128896937
P005670	10	128932056
P005671	10	128964175
P005672	10	129190141
P005673	10	129372627
P005674	10	129399204
P005675	10	129479727
P005676	10	129539903
P005677	10	129593684
P005678	10	129858060
P005679	10	129973303
P005680	10	130442835
P005681	10	130458099
P005682	10	130506499
P005683	10	130637158
P005684	10	130703517
P005685	10	131495959
P005686	10	131801831
P005687	10	132096167
P005688	10	132162712
P005689	10	132957703
P005690	10	133079490
P005691	10	134286930
P005692	10	134339303
P005693	10	135093386
P005694	10	135124948
P005695	11	577454
P005696	11	656940
P005697	11	906708
P005698	11	1332235
P005699	11	1681292
P005700	11	1979118
P005701	11	2029278
P005702	11	2441017
P005703	11	2825625
P005704	11	2993283
P005705	11	3120927
P005706	11	3140100
P005707	11	3259535
P005708	11	3635086
P005709	11	4639853
P005710	11	5006300
P005711	11	5109894
P005712	11	5719458
P005713	11	5857502
P005714	11	6282199
P005715	11	6291659
P005716	11	6370544
P005717	11	6591157
P005718	11	6638599
P005719	11	6867894
P005720	11	6996787
P005721	11	7039199
P005722	11	7203221
P005723	11	7503165
P005724	11	7503395
P005725	11	7727326
P005726	11	7851909
P005727	11	8101173
P005728	11	8309189
P005729	11	8554415
P005730	11	8574961
P005731	11	8598973
P005732	11	9042569
P005733	11	9044767
P005734	11	9400690
P005735	11	10895882
P005736	11	11017202
P005737	11	11076570
P005738	11	11374986
P005739	11	11566452
P005740	11	12397234
P005741	11	12479067
P005742	11	12830876
P005743	11	12893517
P005744	11	12990240
P005745	11	13204157
P005746	11	13285299
P005747	11	13800622
P005748	11	13812002
P005749	11	14175276
P005750	11	14590435
P005751	11	15101270
P005752	11	16047917
P005753	11	16061965
P005754	11	16261329
P005755	11	16358679
P005756	11	16530452
P005757	11	16535292
P005758	11	16882001
P005759	11	16920292
P005760	11	17127998
P005761	11	17405347
P005762	11	17631091
P005763	11	18585275
P005764	11	18759246
P005765	11	19455826
P005766	11	19520590
P005767	11	19534993
P005768	11	19554506
P005769	11	20169375
P005770	11	20286525
P005771	11	20766552
P005772	11	20904720
P005773	11	20950660
P005774	11	20950861
P005775	11	21149632
P005776	11	21584439
P005777	11	21636737
P005778	11	22218125
P005779	11	23268679
P005780	11	23953624
P005781	11	24116195
P005782	11	24171109
P005783	11	24391096
P005784	11	24397729
P005785	11	24695829
P005786	11	24761831
P005787	11	24935848
P005788	11	24938331
P005789	11	25413655
P005790	11	25889500
P005791	11	26413098
P005792	11	26468025
P005793	11	26529860
P005794	11	26622991
P005795	11	26650691
P005796	11	26677710
P005797	11	27115945
P005798	11	27192545
P005799	11	27194775
P005800	11	27925067
P005801	11	28177723
P005802	11	28782463
P005803	11	28930932
P005804	11	29033952
P005805	11	29062942
P005806	11	29067637
P005807	11	29473150
P005808	11	29814400
P005809	11	30025557
P005810	11	30217503
P005811	11	30641221
P005812	11	31000852
P005813	11	31048683
P005814	11	31185912
P005815	11	31234972
P005816	11	31355452
P005817	11	31701044
P005818	11	31742285
P005819	11	31857581
P005820	11	31987384
P005821	11	32242706
P005822	11	32385980
P005823	11	32475234
P005824	11	32526962
P005825	11	32541784
P005826	11	32677216
P005827	11	32795973
P005828	11	33003988
P005829	11	33034497
P005830	11	33103913
P005831	11	33634595
P005832	11	33661419
P005833	11	33768947
P005834	11	33896780
P005835	11	33958297
P005836	11	34134297
P005837	11	34478583
P005838	11	34539004
P005839	11	34969112
P005840	11	34994059
P005841	11	35588160
P005842	11	35879571
P005843	11	36117340
P005844	11	36153672
P005845	11	36832891
P005846	11	37842779
P005847	11	37921772
P005848	11	38060464
P005849	11	38337576
P005850	11	38473730
P005851	11	38474313
P005852	11	38741510
P005853	11	38742268
P005854	11	38861351
P005855	11	38937274
P005856	11	39322332
P005857	11	39557130
P005858	11	39746931
P005859	11	39805703
P005860	11	40213238
P005861	11	40220385
P005862	11	40347926
P005863	11	40418356
P005864	11	40453275
P005865	11	40469244
P005866	11	40487034
P005867	11	40487666
P005868	11	40702355
P005869	11	41143575
P005870	11	41231647
P005871	11	41407614
P005872	11	41412014
P005873	11	42139303
P005874	11	42210343
P005875	11	42413562
P005876	11	42787485
P005877	11	42865978
P005878	11	42933500
P005879	11	42997172
P005880	11	43696917
P005881	11	43709965
P005882	11	43712254
P005883	11	44650914
P005884	11	44783583
P005885	11	44848050
P005886	11	44926820
P005887	11	44992053
P005888	11	45096369
P005889	11	45391556
P005890	11	45538879
P005891	11	45662035
P005892	11	46202305
P005893	11	46221546
P005894	11	46347165
P005895	11	46515004
P005896	11	46771052
P005897	11	47576567
P005898	11	47623476
P005899	11	49195802
P005900	11	49263314
P005901	11	49388513
P005902	11	49629637
P005903	11	56016493
P005904	11	56042700
P005905	11	56180386
P005906	11	56228448
P005907	11	56626017
P005908	11	56836099
P005909	11	56899016
P005910	11	56922268
P005911	11	57190420
P005912	11	57209966
P005913	11	57534089
P005914	11	57547437
P005915	11	57845257
P005916	11	58150796
P005917	11	58548964
P005918	11	58553528
P005919	11	58943749
P005920	11	58961121
P005921	11	58983503
P005922	11	58997442
P005923	11	59141750
P005924	11	59156571
P005925	11	59258518
P005926	11	59265359
P005927	11	59558887
P005928	11	59571595
P005929	11	59797468
P005930	11	59875452
P005931	11	59904252
P005932	11	59996457
P005933	11	60082501
P005934	11	60331763
P005935	11	60366513
P005936	11	60383467
P005937	11	60385381
P005938	11	60472516
P005939	11	60527922
P005940	11	60564804
P005941	11	60898976
P005942	11	60902434
P005943	11	60929876
P005944	11	60935978
P005945	11	61022155
P005946	11	61144819
P005947	11	61469728
P005948	11	61494804
P005949	11	61657707
P005950	11	61657857
P005951	11	61885073
P005952	11	61915701
P005953	11	61991756
P005954	11	62004945
P005955	11	62010986
P005956	11	62080857
P005957	11	62205537
P005958	11	62468450
P005959	11	62565547
P005960	11	62582843
P005961	11	62597717
P005962	11	62618180
P005963	11	62624616
P005964	11	62774379
P005965	11	63033268
P005966	11	63368384
P005967	11	63370158
P005968	11	63372920
P005969	11	63466327
P005970	11	63755215
P005971	11	63894054
P005972	11	63937949
P005973	11	63991801
P005974	11	64007474
P005975	11	64039998
P005976	11	64230157
P005977	11	64261102
P005978	11	64409281
P005979	11	65823331
P005980	11	65841072
P005981	11	65922589
P005982	11	66432230
P005983	11	66560023
P005984	11	66608521
P005985	11	66761463
P005986	11	66910826
P005987	11	66922863
P005988	11	67036001
P005989	11	67054144
P005990	11	67125451
P005991	11	67256501
P005992	11	67977276
P005993	11	67989164
P005994	11	68005723
P005995	11	68022006
P005996	11	68057342
P005997	11	68257386
P005998	11	68306678
P005999	11	68326038
P006000	11	68388588
P006001	11	68490361
P006002	11	68660797
P006003	11	68800553
P006004	11	68863603
P006005	11	68955847
P006006	11	68960204
P006007	11	69015728
P006008	11	69016700
P006009	11	69244027
P006010	11	69435627
P006011	11	69448373
P006012	11	69530753
P006013	11	69540990
P006014	11	69628936
P006015	11	69830436
P006016	11	69841748
P006017	11	69873977
P006018	11	69920134
P006019	11	70048455
P006020	11	70163034
P006021	11	70195978
P006022	11	70263351
P006023	11	70362207
P006024	11	70403385
P006025	11	70787123
P006026	11	70820759
P006027	11	70841890
P006028	11	70936348
P006029	11	70969682
P006030	11	70990454
P006031	11	71057464
P006032	11	71071509
P006033	11	71101371
P006034	11	71113304
P006035	11	71155352
P006036	11	71161063
P006037	11	71279222
P006038	11	71352139
P006039	11	71579461
P006040	11	71649915
P006041	11	71779996
P006042	11	72031480
P006043	11	72053636
P006044	11	72510664
P006045	11	72697077
P006046	11	72727465
P006047	11	73001720
P006048	11	73120153
P006049	11	73230773
P006050	11	73295828
P006051	11	73314577
P006052	11	73363210
P006053	11	73386388
P006054	11	73665787
P006055	11	73694754
P006056	11	73859939
P006057	11	74186770
P006058	11	74257508
P006059	11	74307614
P006060	11	74346337
P006061	11	74364566
P006062	11	74495957
P006063	11	74518487
P006064	11	74631702
P006065	11	74712724
P006066	11	74746553
P006067	11	74753492
P006068	11	74950318
P006069	11	75054176
P006070	11	75279447
P006071	11	75427793
P006072	11	75554080
P006073	11	75591903
P006074	11	75625849
P006075	11	75769421
P006076	11	75900527
P006077	11	76040463
P006078	11	76234326
P006079	11	76266172
P006080	11	76462779
P006081	11	76489468
P006082	11	76585738
P006083	11	76741249
P006084	11	77037399
P006085	11	77116403
P006086	11	77139047
P006087	11	77192821
P006088	11	77245814
P006089	11	77445718
P006090	11	77589467
P006091	11	77699247
P006092	11	78125246
P006093	11	78179058
P006094	11	78254486
P006095	11	78349276
P006096	11	78366327
P006097	11	78384548
P006098	11	78435946
P006099	11	78471926
P006100	11	78604092
P006101	11	78624246
P006102	11	78665617
P006103	11	78910058
P006104	11	78913824
P006105	11	78969704
P006106	11	79041100
P006107	11	79244001
P006108	11	79244715
P006109	11	79360883
P006110	11	79390131
P006111	11	79485137
P006112	11	79615720
P006113	11	79631868
P006114	11	79788489
P006115	11	79871560
P006116	11	79873110
P006117	11	79886529
P006118	11	80265712
P006119	11	80267467
P006120	11	80351718
P006121	11	80372241
P006122	11	80399645
P006123	11	80476414
P006124	11	80573891
P006125	11	80711391
P006126	11	80845046
P006127	11	80885622
P006128	11	81167011
P006129	11	81436054
P006130	11	81440577
P006131	11	81601292
P006132	11	81810036
P006133	11	81930018
P006134	11	81948221
P006135	11	81973656
P006136	11	82369607
P006137	11	82823967
P006138	11	82834855
P006139	11	82908161
P006140	11	82976278
P006141	11	83371691
P006142	11	83847610
P006143	11	83889818
P006144	11	84013033
P006145	11	84067997
P006146	11	84068267
P006147	11	84206836
P006148	11	85192241
P006149	11	85208955
P006150	11	85262785
P006151	11	85390406
P006152	11	85543761
P006153	11	85757705
P006154	11	85871690
P006155	11	86243133
P006156	11	86447556
P006157	11	86813118
P006158	11	86816438
P006159	11	86991733
P006160	11	87116365
P006161	11	87462710
P006162	11	88360772
P006163	11	88642081
P006164	11	88919227
P006165	11	88983072
P006166	11	89407391
P006167	11	89833736
P006168	11	89842993
P006169	11	90241946
P006170	11	90628841
P006171	11	90660860
P006172	11	90682160
P006173	11	90773125
P006174	11	90802306
P006175	11	91028767
P006176	11	91429588
P006177	11	92131293
P006178	11	92534442
P006179	11	92667730
P006180	11	92767953
P006181	11	93266594
P006182	11	93730029
P006183	11	93964452
P006184	11	94209348
P006185	11	94241066
P006186	11	94325963
P006187	11	94368749
P006188	11	94381668
P006189	11	94782720
P006190	11	94819447
P006191	11	95096815
P006192	11	95266482
P006193	11	95371368
P006194	11	95372979
P006195	11	95402685
P006196	11	95680877
P006197	11	95793647
P006198	11	95860005
P006199	11	96117873
P006200	11	96907109
P006201	11	96908425
P006202	11	97046879
P006203	11	97787915
P006204	11	98226763
P006205	11	98229278
P006206	11	98435327
P006207	11	98468742
P006208	11	99283671
P006209	11	99368715
P006210	11	99574547
P006211	11	100020880
P006212	11	100052626
P006213	11	100684309
P006214	11	100884760
P006215	11	100971269
P006216	11	101161048
P006217	11	102486681
P006218	11	102766165
P006219	11	104728919
P006220	11	104914969
P006221	11	104937371
P006222	11	104939029
P006223	11	105046638
P006224	11	106139352
P006225	11	106219691
P006226	11	106370011
P006227	11	107310710
P006228	11	107331701
P006229	11	107615640
P006230	11	108047949
P006231	11	108097333
P006232	11	108530960
P006233	11	110091977
P006234	11	111567655
P006235	11	111704034
P006236	11	112163817
P006237	11	112184060
P006238	11	112395567
P006239	11	112680041
P006240	11	113292331
P006241	11	113472938
P006242	11	113838119
P006243	11	113861749
P006244	11	114215674
P006245	11	114388222
P006246	11	114658457
P006247	11	114810918
P006248	11	114852528
P006249	11	116055520
P006250	11	116429690
P006251	11	116860456
P006252	11	117076564
P006253	11	117157930
P006254	11	117183632
P006255	11	117661100
P006256	11	117909096
P006257	11	117985888
P006258	11	118242237
P006259	11	118354343
P006260	11	118633171
P006261	11	118938826
P006262	11	119147174
P006263	11	119254137
P006264	11	120235277
P006265	11	120853380
P006266	11	121042627
P006267	11	121136604
P006268	11	122712586
P006269	11	122713810
P006270	11	122971458
P006271	11	122986326
P006272	11	123026823
P006273	11	123092324
P006274	11	123298088
P006275	11	123496902
P006276	11	123884981
P006277	11	124162350
P006278	11	124954652
P006279	11	124983982
P006280	11	125192956
P006281	11	125279382
P006282	11	125634035
P006283	11	125647982
P006284	11	126315727
P006285	11	126461758
P006286	11	126612903
P006287	11	126688005
P006288	11	126935277
P006289	11	126951502
P006290	11	126992504
P006291	11	127203964
P006292	11	128006206
P006293	11	128047397
P006294	11	128212718
P006295	11	128344785
P006296	11	128350705
P006297	11	128363237
P006298	11	128594951
P006299	11	128743018
P006300	11	128755704
P006301	11	128930045
P006302	11	128990573
P006303	11	129122810
P006304	11	130133698
P006305	11	130180302
P006306	11	130914487
P006307	11	131323359
P006308	11	131326368
P006309	11	131541003
P006310	11	131548526
P006311	11	131592324
P006312	11	132037018
P006313	11	132509067
P006314	11	132823545
P006315	11	133509056
P006316	11	133604435
P006317	11	134044100
P006318	12	1287872
P006319	12	1911830
P006320	12	1911860
P006321	12	2140625
P006322	12	2500431
P006323	12	3216469
P006324	12	3265979
P006325	12	3457931
P006326	12	3769881
P006327	12	4671490
P006328	12	5586425
P006329	12	5704092
P006330	12	6147786
P006331	12	6206532
P006332	12	6832912
P006333	12	7075092
P006334	12	7318131
P006335	12	8189680
P006336	12	8307968
P006337	12	8838023
P006338	12	9013329
P006339	12	9393282
P006340	12	9923917
P006341	12	10421192
P006342	12	10776847
P006343	12	10819935
P006344	12	10928179
P006345	12	10970795
P006346	12	11083677
P006347	12	11095835
P006348	12	11467455
P006349	12	11756686
P006350	12	11803123
P006351	12	11999076
P006352	12	12148261
P006353	12	12165726
P006354	12	12210328
P006355	12	12271166
P006356	12	12274618
P006357	12	12381831
P006358	12	12443632
